From;To;Datetime;Message-ID;In-Reply-To;Subject;Content;Label
j.nielsen@ziegler-cat.com;j.schwartz@ziegler-cat.com;15.02.2019 08:33;499431.849289@ziegler-cat;426748.238984@ziegler-cat;Re:Re: Test Engineer Job;"Hi Joachim,
so sorry - please find all the attachments below.

Best,
Johanna";3
j.schwartz@ziegler-cat.com;j.nielsen@ziegler-cat.com;18.02.2019 09:19;661373.179613@ziegler-cat;499431.849289@ziegler-cat;Re:Re:Re: Test Engineer Job;"Hi Johanna,

we screened the documents and think the applicant is not sufficiently qualified. For the position we require a professional experience of at least two years but the applicant does not have any notable experience..

Best,
Joachim";3
j.nielsen@ziegler-cat.com;j.schwartz@ziegler-cat.com;18.02.2019 16:41;682124.207585@ziegler-cat;661373.179613@ziegler-cat;Re:Re:Re:Re: Test Engineer Job;"Dar Joachim,

alright, I will tell her. Thank you for your screening!

Best,
Johanna";3
j.nielsen@ziegler-cat.com;sarah.miller@outlook.com;19.02.2019 08:56;305432.569770@ziegler-cat;;Your Application at Ziegler-Cat;"Dear Miss Miller,

thank you for your application and your patience. Unfortunately, your profile does not fit to the position you applied for. For this reason, we cannot consider your application.
Neverheless we wish you all the best for you future career.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
benjamin.moore@abcmail.com;office@ziegler-cat.com;02.04.2019 08:11;326756.518948@abcmail;;Application as Summer Intern;"Dear sir or madam,

I would like to apply for the summer internship as software engineer.
I am currently studying electrical engineering and I would be happy to gather valuable professional experience at your company.
Please find attached all my documents.

Best regards,
Benjamin Moore";1
j.nielsen@ziegler-cat.com;benjamin.moore@abcmail.com;02.04.2019 08:12;235971.306236@ziegler-cat;326756.518948@abcmail;Your Application at Ziegler-Cat;"Dear Ms. Miller,

thank you a lot for your appliation which has been well received! Currently, many emails are reaching us - therefore please allow us up to 10 business days to reply to your application.

Thank you for your understanding.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";2
j.nielsen@ziegler-cat.com;f.huber@ziegler-cat.com;04.04.2019 11:12;528119.751480@ziegler-cat;;Summer Intern Application;"Dear Francis,
we received an application for the summer intern position as software engineer. Please find attached his documents. What do you think?

Best,
Johanna";3
f.huber@ziegler-cat.com;j.nielsen@ziegler-cat.com;07.04.2019 08:01;268726.661131@ziegler-cat;528119.751480@ziegler-cat;Re: Summer Intern Application;"Dear Johanna,

his profile looks good from our side!

Best,
Francis";3
j.nielsen@ziegler-cat.com;f.huber@ziegler-cat.com;07.04.2019 08:33;645945.731054@ziegler-cat;268726.661131@ziegler-cat;Re: Re: Summer Intern Application;"Hello Francis,
alright, we will invite him. Do you also want to join the interview?

Best,
Johanna";3
f.huber@ziegler-cat.com;j.nielsen@ziegler-cat.com;07.04.2019 13:12;495947.414545@ziegler-cat;645945.731054@ziegler-cat;Re: Re: Re: Summer Intern Application;"Hi Johanna,
no thank you, I am quite busy currently.

Best,
Joachim";3
j.nielsen@ziegler-cat.com;benjamin.moore@abcmail.com;08.04.2019 08:19;408034.261496@ziegler-cat;;Your Application at Ziegler-Cat;"Dear Mister Moore,

thank you for your application and your patience! We would like to get to know you in person. Therefore we want to invite you to our headquarter on next Friday 08:30am for an interview.

Please let us know, if this date works for you.

Best regards,

Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
benjamin.moore@abcmail.com;j.nielsen@ziegler-cat.com;08.04.2019 10:31;593041.464341@abcmail;408034.261496@ziegler-cat;Re: Your Application at Ziegler-Cat;"Dear Ms. Nielsen,

thank you a lot for the chance to introduce myself. The proposed date and time work fine for me.

Best regards,
Benjamin Moore";4
j.nielsen@ziegler-cat.com;benjamin.moore@abcmail.com;08.04.2019 13:43;783400.308864@ziegler-cat;593041.464341@abcmail;Re: Re: Your Application at Ziegler-Cat;"Dear Mister Moore,

we're happy to meet you soon. Please be at the lobby shortly before the appointment, by assistant, Ms. Flatcher will pick you up there. Also, please find attached an .ical file for your digital calendar.

Should you have any questions, please feel free to ask anytime.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
j.nielsen@ziegler-cat.com;benjamin.moore@abcmail.com;17.04.2019 11:00;546763.358350@ziegler-cat;;Offer for Internship in Summer;"Dear Mister Moore,

we were happy to meet you  in person. We were impressed by your presentation and would like to offer you the summer intern position. Your assignment will start in July - mister Huber, who is responsible for the summer interns will contact you at the beginning of June with all further details and information.

We're happy to have you on board!

Best regards,

Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
brandon.lee@onemail.net;office@ziegler-cat.com;04.07.2019 22:29;264280.941925@onemail.net;;Application as Facility Manager;"Dear sir or madam,

I would like to apply for the position as facility manager posted on your website.
Please find all necessary documents attached to this mail.

I would be happy to introduce myself in person.
Best regards,
Brandon Lee";1
j.nielsen@ziegler-cat.com;brandon.lee@onemail.net;04.07.2019 22:30;181148.359923@ziegler-cat;264280.941925@onemail.net;Your Application at Ziegler-Cat;"Dear Mr. Lee,

thank you a lot for your appliation which has been well received! Currently, many emails are reaching us - therefore please allow us up to 10 business days to reply to your application.

Thank you for your understanding.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";2
j.nielsen@ziegler-cat.com;t.hickey@ziegler-cat.com;09.07.2019 08:19;176542.907985@ziegler-cat;;Application Facility Manager;"Hi Thomas,

we have an application for the open position of facility manager in the headquarter.
Could you have a look at the documents attached?

Best,
Johanna";3
t.hickey@ziegler-cat.com;j.nielsen@ziegler-cat.com;11.07.2019 13:31;423354.278778@ziegler-cat;176542.907985@ziegler-cat;Re: Application Facility Manager;"Hi Johanna,
thank you for the documents, Mister Lee seems to be well qualified. Let's schedule a meeting next week on Wednesday, 08:30am? Does that work for you?

Best,
Thomas";3
j.nielsen@ziegler-cat.com;t.hickey@ziegler-cat.com;11.07.2019 14:34;917470.385790@ziegler-cat;423354.278778@ziegler-cat;Re: Re: Application Facility Manager;"Hi Thomas,
sure that time works - I'll contact mister Lee.

Best,
Johanna";3
j.nielsen@ziegler-cat.com;brandon.lee@onemail.net;11.07.2019 15:01;338940.919075@ziegler-cat;;Your Application at Ziegler-Cat;"Dear Mister Lee,

thank you for your application and your patience. We would like to get to know you in person and therefore we want to invite you to our headquarter on next Wednesday at 08:30am.

Please let us know, if that date works for you.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
brandon.lee@onemail.net;j.nielsen@ziegler-cat.com;11.07.2019 15:23;733733.972387@onemail.net;338940.919075@ziegler-cat;Re: Your Application at Ziegler-Cat;"Dear Ms. Nielsen,

thank you for your consideration! Yes, the proposed date and time work for me.

Best regards,
Brandon Lee";4
j.nielsen@ziegler-cat.com;brandon.lee@onemail.net;11.07.2019 15:44;637930.796209@ziegler-cat;733733.972387@onemail.net;Re: Re: Your Application at Ziegler-Cat;"Dear Mister Lee,

we are happy to meet you soon. Please be at the lobby shortly before the appointment. My assistant, Ms. Flatcher will pick you up there. Also, please find attached an .ical file for your digital calendar.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
f.huber@ziegler-cat.com;j.nielsen@ziegler-cat.com;16.07.2019 15:01;847917.741558@ziegler-cat;;Mister Lee;"Hello Johanna,
I had a good impression of mister Lee, we would be happy to work with him!

Best,
Francis";3
j.nielsen@ziegler-cat.com;f.huber@ziegler-cat.com;16.07.2019 15:14;853166.196245@ziegler-cat;847917.741558@ziegler-cat;Re: Mister Lee;"Hi Francis,
our impression was great as well, we will offer the job to him.

Best,
Johanna";3
j.nielsen@ziegler-cat.com;brandon.lee@onemail.net;16.07.2019 15:33;910821.983209@ziegler-cat;;Job Offer;"Dear Mister Lee,

we were happy to meet you in person and were impressed by your presentation. Therefore, we would like to offer the job to you. As discussed in the end of the interview, please find your contract attached to this mail. If you accept it, please sign it and sent it back to me. Should any questions appear, please don't hestitate to contact me.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
brandon.lee@onemail.net;j.nielsen@ziegler-cat.com;16.07.2019 16:07;199810.526387@onemail.net;910821.983209@ziegler-cat;Re: Job Offer;"Dear Ms Nielsen,

thank you a lot for the offer which I would like to accept. Please find the signed contract attached to this mail.

Best regards
Brandon Lee";4
j.nielsen@ziegler-cat.com;brandon.lee@onemail.net;16.07.2019 17:05;259069.710381@ziegler-cat;199810.526387@onemail.net;Re: Re: Job Offer;"Dear Mister Lee,

we are happy to have you on board! Thank you for the signed contract. Your first day of work will be the first of next month. Should you have any questions, please feel free to contact me or your future team leader, Mr. Francis Huber (f.huber@ziegler-cat.com) at any time.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
lisa.young@outlook.com;office@ziegler-cat.com;25.07.2019 06:12;508239.582700@outlook;;Application as Social Media Expert;"Dear sir or madam,

I would hereby like to apply for the position of social media expert as posted on your website.
I have been working in the industry for the last five years and I would be happy to work with your company!

Please find all my documents attached below.

Best regards,
Lisa Young";1
j.nielsen@ziegler-cat.com;lisa.young@outlook.com;25.07.2019 06:13;757613.347887@ziegler-cat;508239.582700@outlook;Your Application at Ziegler-Cat;"Dear Ms Young,

thank you a lot for your appliation which has been well received! Currently, many emails are reaching us - therefore please allow us up to 10 business days to reply to your application.

Thank you for your understanding.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";2
j.nielsen@ziegler-cat.com;f.brown@ziegler-cat.com;27.07.2019 07:44;269620.318375@ziegler-cat;;Social Media Candidate;"Hi Francesca,

we received an application for our open position of social media expert. I have attached her application documents. What do you think?

Best,
Johanna";3
f.brown@ziegler-cat.com;j.nielsen@ziegler-cat.com;27.07.2019 09:44;700711.652722@ziegler-cat;269620.318375@ziegler-cat;Re: Social Media Candidate;"Hi Johanna,

her profile definitely looks interesting! I think we should invite her!

Best,
Francesca";3
j.nielsen@ziegler-cat.com;f.brown@ziegler-cat.com;27.07.2019 11:33;882491.304262@ziegler-cat;700711.652722@ziegler-cat;Re: Re: Social Media Candidate;"Hi Franceca,

alright - how about next Wednesday 14:30?

Johanna";3
f.brown@ziegler-cat.com;j.nielsen@ziegler-cat.com;27.07.2019 14:55;756489.967428@ziegler-cat;882491.304262@ziegler-cat;Re: Re: Re: Social Media Candidate;"Hi,
yes that works for me.

Best,
F";3
j.nielsen@ziegler-cat.com;f.brown@ziegler-cat.com;27.07.2019 14:58;108715.363654@ziegler-cat;756489.967428@ziegler-cat;Re: Re: Re: Re: Social Media Candidate;"Alright, I'll tell Miss Young.

Best,
Johanna";3
j.nielsen@ziegler-cat.com;lisa.young@outlook.com;27.07.2019 16:51;273490.259951@ziegler-cat;;Your Application at Ziegler-Cat;"Dear Ms Young,

thank you for your application and your patience! We have finished screening your application and would like to get to know you in person. Therefore, we want to invite you to our headquarter next Wednesday at 14:30.

Please let us know if that date and time work for you.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
lisa.young@outlook.com;j.nielsen@ziegler-cat.com;27.07.2019 18:33;499596.475701@outlook;273490.259951@ziegler-cat;Re: Your Application at Ziegler-Cat;"Dear Ms Nielsen,

thank you so much for the invitation! The proposed date and time work for me, I am looking forward to meeting you!

Sincerely,
Lisa Young";4
j.nielsen@ziegler-cat.com;lisa.young@outlook.com;28.07.2019 09:11;248631.598386@ziegler-cat;499596.475701@outlook;Re: Re: Your Application at Ziegler-Cat;"Dear Ms Young,

we're happy to meet you soon. Please be at the lobby shortly before your appointment. My assistant, Ms. Flatcher will pick you up there. Also, please find attached an .ical file for your digital calendar.
Should you have any question, don't hestitate to contact me.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
f.brown@ziegler-cat.com;j.nielsen@ziegler-cat.com;03.09.2019 08:31;152154.520974@ziegler-cat;;Social Media - Miss Young;"Hi Johanna,
I just wanted to tell you that Miss Young did not really convince me. I feel that there might be more suitable candidates.. What do you thin?

Best,
Francesca";3
j.nielsen@ziegler-cat.com;f.brown@ziegler-cat.com;03.09.2019 08:55;843170.752168@ziegler-cat;152154.520974@ziegler-cat;Social Media - Miss Young;"Hi Francesca,
I felt the same way. I think we will not consider her.

Best,
Johanna";3
j.nielsen@ziegler-cat.com;lisa.young@outlook.com;03.09.2019 16:31;175699.889474@ziegler-cat;;Your Application at Ziegler-Cat;"Dear Ms Young,

we were happy to meet you in person today. Unfortunately, your profile does not fit to the position you applied for. Therefore we cannot consider your application.
Nevertheless, we wish you all the best for your future career.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
jennifer.wright@live.com;office@ziegler-cat.com;18.09.2019 17:11;364149.576885@live;;Application as Data Scientist;"Dear sir or madam,

I hereby would like to apply for the position of data scientist as outlined on your website.
I think that my previous academic and professional stations qualify me well for the job and I would be more than happy to introduce myself.

Best regards
Jennifer Wright";1
j.nielsen@ziegler-cat.com;jennifer.wright@live.com;18.09.2019 17:12;116712.468987@ziegler-cat;364149.576885@live;Your Application at Ziegler-Cat;"Dear Ms Wright,

thank you a lot for your appliation which has been well received! Currently, many emails are reaching us - therefore please allow us up to 10 business days to reply to your application.

Thank you for your understanding.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";2
j.nielsen@ziegler-cat.com;o.schneider@ziegler-cat.com;21.09.2019 08:01;333167.746704@ziegler-cat;;Data scientist;"Dear Oscar,

we have a promising candidate for the open data scientist position. Please take a look at her attached documents. What do you think?

Best,
Johanna";3
o.schneider@ziegler-cat.com;j.nielsen@ziegler-cat.com;21.09.2019 13:30;310941.740641@ziegler-cat;333167.746704@ziegler-cat;Re: Data scientist;"Hi Johanna,

yeah, looks really good. I would like to meet her in person. How about next Tuesday at 10:00am?

Best,
Oscar";3
j.nielsen@ziegler-cat.com;o.schneider@ziegler-cat.com;21.09.2019 14:33;614648.207714@ziegler-cat;310941.740641@ziegler-cat;Re: Re: Data scientist;"Hi Oscar,
that works for me - I'll tell her.

Best,
Johanna";3
j.nielsen@ziegler-cat.com;jennifer.wright@live.com;21.09.2019 17:01;747955.321904@ziegler-cat;;Your Application at Ziegler-Cat;"Dear Ms Wright,

thank you for your application and your patience. After having screened your documents, we would like to get to know you in person. For this reason, we want to invite you to our headquarter on next Tueday at 10:00am.

Please let us know if this date and time work for you.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
jennifer.wright@live.com;j.nielsen@ziegler-cat.com;21.09.2019 19:34;850948.144066@live;747955.321904@ziegler-cat;Re: Your Application at Ziegler-Cat;"Dear Ms Nielsen,

thank you so much for the invitation! Yes, the proposed date works fine for me - I'll be there.
I am looking forward to meeting you!

Best regards
Jessica Wright";4
j.nielsen@ziegler-cat.com;jennifer.wright@live.com;22.09.2019 08:02;823109.151509@ziegler-cat;850948.144066@live;RE: Re: Your Application at Ziegler-Cat;"Dear Ms Wright,

we are happy to see you soon. Please be at the lobby shortly before your appointment. My assistant, Ms. Flatcher will pick you up. Also, please find attached an .ical file for your digital calendar. Should any questions pop up, please do not hestitate to contact me.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
o.schneider@ziegler-cat.com;johanna.nielsen@ziegler-cat.com;27.09.2019 13:56;681112.853094@ziegler-cat;;Ms Wright;"Hi Johanna,
I just wanted to tell you that my impression of Miss Wright was great. I think she would be a valuable addition to our team!

Best,
Oscar";3
johanna.nielsen@ziegler-cat.com;o.schneider@ziegler-cat.com;27.09.2019 15:47;214037.974575@ziegler-cat;681112.853094@ziegler-cat;Re: Ms Wright;"Hi Oscar,

we also had a great impression of her, we will offer the job to her!

Best,
Johanna";3
johanna.nielsen@ziegler-cat.com;jennifer.wright@live.com;27.09.2019 16:03;605870.934028@ziegler-cat;;Job Offer;"Dear Ms. Wright,

we were happy to meet you in person and were thoroughly impressed by your presentation. Therefore, we would like to offer you the job you applied for. Please find the contract for the position attached to this mail. If you accept the offer, please sign it and return it to me.

We would be happy to have you on board!

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
jennifer.wright@live.com;johanna.nielsen@ziegler-cat.com;27.09.2019 16:33;963543.659219@live;605870.934028@ziegler-cat;Re: Job Offer;"Dear Ms. Nielsen,

thank you a lot for your nice words and the offer. I would like to accept it, please find the signed contract below.
I am happy to start working at Ziegler-Cat!

Best regards
Jennifer Wright";4
johanna.nielsen@ziegler-cat.com;jennifer.wright@live.com;27.09.2019 16:59;587201.853254@ziegler-cat;963543.659219@live;Re: Re: Job Offer;"Dear Ms. Wright,

thank you for the signed contract. We are excited to work with you! As outlined in the contract, your first day of work will be the first of next month. Your team leader, Mister Schneider (o.schneider@ziegler-cat.com) will contact you before the start of your assignment. If you have any questions, please contact him or also feel free to reach out to me.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
manuel.scott@live.net;office@ziegler-cat.com;08.11.2019 11:47;761883.327972@live.net;;Application as Junior Software Test Engineer;"Dear sir or madam,

I hereby want to apply as Junior Software test engineer. Please find attached all my application documents.
Best regards,
Manuel Scott";1
j.nielsen@ziegler-cat.com;manuel.scott@live.net;08.11.2019 11:48;590826.940381@ziegler-cat;761883.327972@live.net;Your Application at Ziegler-Cat;"Dear Ms Wright,

thank you a lot for your appliation which has been well received! Currently, many emails are reaching us - therefore please allow us up to 10 business days to reply to your application.

Thank you for your understanding.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";2
j.nielsen@ziegler-cat.com;j.baker@ziegler-cat.com;12.11.2019 08:31;373639.758535@ziegler-cat;;Appliation Junior Test Engineer;"Dear Joseph,
we received an application for the position of junior software test engineer. I send you his documents in the attachment. What do you think?

Best,
Johanna";3
j.baker@ziegler-cat.com;j.nielsen@ziegler-cat.com;12.11.2019 14:31;789087.985596@ziegler-cat;373639.758535@ziegler-cat;Re: Appliation Junior Test Engineer;"Hi Johanna,

looks good - however I cannot see his major from university, do you know more?

Best,
Joseph";3
j.nielsen@ziegler-cat.com;j.baker@ziegler-cat.com;13.11.2019 09:34;309657.522745@ziegler-cat;789087.985596@ziegler-cat;Re:Re: Appliation Junior Test Engineer;"Hi Joseph,
I'll ask him and get back to you.

Best,
Johanna";3
j.nielsen@ziegler-cat.com;manuel.scott@live.net;13.11.2019 15:31;293169.290296@ziegler-cat;;Missing Information on your Application;"Dear Mr. Scott,

thank you for your application. During screening we noticed that some details about your academic education are missing. In which major did you graduate?

Please provide the information as soon as possible so that we can proceed to screen your application.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
manuel.scott@live.net;j.nielsen@ziegler-cat.com;13.11.2019 17:44;520897.545365@live.net;293169.290296@ziegler-cat;Re: Missing Information on your Application;"Dear Ms Nielsen,

I might have missed that in my resume, sorry for that! I have graduated in Computer Science two months ago.

Thank you and best regards
Manuel Scott";4
j.nielsen@ziegler-cat.com;j.baker@ziegler-cat.com;14.11.2019 10:31;650670.382441@ziegler-cat;309657.522745@ziegler-cat;Re:Re:Re: Appliation Junior Test Engineer;"Hi Joseph,

the applicant graduated in Computer Science two months ago.

Best,
Johanna";3
j.baker@ziegler-cat.com;j.nielsen@ziegler-cat.com;14.11.2019 16:54;859854.729904@ziegler-cat;650670.382441@ziegler-cat;Re:Re:Re:Re: Appliation Junior Test Engineer;"Hi Johanna,
alright - his profile looks alright, let's meet him for an interview. How about next Friday 08:30am?

Best,
Joseph";3
j.nielsen@ziegler-cat.com;j.baker@ziegler-cat.com;15.11.2019 13:18;571961.535046@ziegler-cat;859854.729904@ziegler-cat;Re:Re:Re:Re:Re: Appliation Junior Test Engineer;"Hi Joseph,
that works for me, I will notify Mister Scott.

Johanna";3
j.nielsen@ziegler-cat.com;manuel.scott@live.net;16.11.2019 09:11;941552.509589@ziegler-cat;;Your Application at Ziegler-Cat;"Dear Mister Scott,

thank you for your application and your patience. We would like to get to know you better and therefore want to invite you to our headquarter on next Friday at 08:30am. 

Please let us know if this date works for you.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
manuel.scott@live.net;j.nielsen@ziegler-cat.com;16.11.2019 09:14;793207.982858@live.net;941552.509589@ziegler-cat;Re: Your Application at Ziegler-Cat;"Dear Ms. Nielsen,

thank you for the invitation for the interview. The date works fine for me.

Best regards,
Manuel Scott";4
j.nielsen@ziegler-cat.com;manuel.scott@live.net;16.11.2019 10:31;526681.681328@ziegler-cat;793207.982858@live.net;Re: Re: Your Application at Ziegler-Cat;"Dear Mr. Scott,

we're happy to meet you soon. Please be at the lobby shortly before your appointment. My assistant, Ms. Flatcher will pick you up there. Plase also find an .ical file attached to this email for your digital calendar.

Should you have any questions, don't hestitate to ask me anytime.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
j.nielsen@ziegler-cat.com;manuel.scott@live.net;21.11.2019 08:11;980721.145982@ziegler-cat;;Job offer;"Dear Mister Scott,

we were happy to meet you in person and were impressed by your presentation. For this reason, we would like to offer you the job you have applied for. Please find attached the contract as discussed in the end of the interview. If you accept our offer, please sign it and send it back to me. In case of open questions, please feel free to reach out.

Best regards
Johanna Nielsen
Senior Expert Human Resource and Employer Marketing

Ziegler Caterpillar
5300 Harbor Dr Sioux City,
IA 51111
(712) 252-4401.
office@ziegler-cat.com
CONFIDENTIALITY NOTICE: The contents of this email message and any attachments are intended solely for the addressee(s) and may contain confidential and/or privileged information and may be legally protected from disclosure.";4
manuel.scott@live.net;j.nielsen@ziegler-cat.com;22.11.2019 08:01;281111.667243@live.net;980721.145982@ziegler-cat;Re: Job offer;"Dear Ms. Nielsen,

thank you so much for the offer which I happily accept. The signed contract is attached below.

Thank you and best regards
Manuel Scott";4
